period,number,color,date_folder
20250404100050862,0,red / violet,04-04-2025
20250404100050861,3,green,04-04-2025
20250404100050860,4,red,04-04-2025
20250404100050859,3,green,04-04-2025
20250404100050858,9,green,04-04-2025
20250404100050857,5,green / violet,04-04-2025
20250404100050856,6,red,04-04-2025
20250404100050855,0,red / violet,04-04-2025
20250404100050854,2,red,04-04-2025
20250404100050853,3,green,04-04-2025
20250404100050852,6,red,04-04-2025
20250404100050851,3,green,04-04-2025
20250404100050850,9,green,04-04-2025
20250404100050849,6,red,04-04-2025
20250404100050848,6,red,04-04-2025
20250404100050847,1,green,04-04-2025
20250404100050846,4,red,04-04-2025
20250404100050845,4,red,04-04-2025
20250404100050844,4,red,04-04-2025
20250404100050843,7,green,04-04-2025
20250404100050842,7,green,04-04-2025
20250404100050841,9,green,04-04-2025
20250404100050840,5,green / violet,04-04-2025
20250404100050839,1,green,04-04-2025
20250404100050838,9,green,04-04-2025
20250404100050837,2,red,04-04-2025
20250404100050836,2,red,04-04-2025
20250404100050835,5,green / violet,04-04-2025
20250404100050834,7,green,04-04-2025
20250404100050833,9,green,04-04-2025
20250404100050832,4,red,04-04-2025
20250404100050831,9,green,04-04-2025
20250404100050830,5,green / violet,04-04-2025
20250404100050829,3,green,04-04-2025
20250404100050828,8,red,04-04-2025
20250404100050827,9,green,04-04-2025
20250404100050826,0,red / violet,04-04-2025
20250404100050825,3,green,04-04-2025
20250404100050824,2,red,04-04-2025
20250404100050823,0,red / violet,04-04-2025
20250404100050822,7,green,04-04-2025
20250404100050821,6,red,04-04-2025
20250404100050820,2,red,04-04-2025
20250404100050819,6,red,04-04-2025
20250404100050818,4,red,04-04-2025
20250404100050817,6,red,04-04-2025
20250404100050816,4,red,04-04-2025
20250404100050815,8,red,04-04-2025
20250404100050814,5,green / violet,04-04-2025
20250404100050813,8,red,04-04-2025
20250404100050812,8,red,04-04-2025
20250404100050811,2,red,04-04-2025
20250404100050810,2,red,04-04-2025
20250404100050809,6,red,04-04-2025
20250404100050808,9,green,04-04-2025
20250404100050807,6,red,04-04-2025
20250404100050806,9,green,04-04-2025
20250404100050805,2,red,04-04-2025
20250404100050804,4,red,04-04-2025
20250404100050803,0,red / violet,04-04-2025
20250404100050802,6,red,04-04-2025
20250404100050801,1,green,04-04-2025
20250404100050800,3,green,04-04-2025
20250404100050799,9,green,04-04-2025
20250404100050798,5,green / violet,04-04-2025
20250404100050797,4,red,04-04-2025
20250404100050796,5,green / violet,04-04-2025
20250404100050795,1,green,04-04-2025
20250404100050794,8,red,04-04-2025
20250404100050793,7,green,04-04-2025
20250404100050792,9,green,04-04-2025
20250404100050791,3,green,04-04-2025
20250404100050790,6,red,04-04-2025
20250404100050789,1,green,04-04-2025
20250404100050788,4,red,04-04-2025
20250404100050787,6,red,04-04-2025
20250404100050786,1,green,04-04-2025
20250404100050785,1,green,04-04-2025
20250404100050784,5,green / violet,04-04-2025
20250404100050783,2,red,04-04-2025
20250404100050782,9,green,04-04-2025
20250404100050781,4,red,04-04-2025
20250404100050780,2,red,04-04-2025
20250404100050779,8,red,04-04-2025
20250404100050778,7,green,04-04-2025
20250404100050777,1,green,04-04-2025
20250404100050776,8,red,04-04-2025
20250404100050775,2,red,04-04-2025
20250404100050774,7,green,04-04-2025
20250404100050773,4,red,04-04-2025
20250404100050772,7,green,04-04-2025
20250404100050771,7,green,04-04-2025
20250404100050770,7,green,04-04-2025
20250404100050769,8,red,04-04-2025
20250404100050768,5,green / violet,04-04-2025
20250404100050767,7,green,04-04-2025
20250404100050766,8,red,04-04-2025
20250404100050765,8,red,04-04-2025
20250404100050764,9,green,04-04-2025
20250404100050763,4,red,04-04-2025
20250404100050762,5,green / violet,04-04-2025
20250404100050761,8,red,04-04-2025
20250404100050760,4,red,04-04-2025
20250404100050759,8,red,04-04-2025
20250404100050758,0,red / violet,04-04-2025
20250404100050757,1,green,04-04-2025
20250404100050756,9,green,04-04-2025
20250404100050755,5,green / violet,04-04-2025
20250404100050754,7,green,04-04-2025
20250404100050753,9,green,04-04-2025
20250404100050752,2,red,04-04-2025
20250404100050751,4,red,04-04-2025
20250404100050750,6,red,04-04-2025
20250404100050749,5,green / violet,04-04-2025
20250404100050748,9,green,04-04-2025
20250404100050747,0,red / violet,04-04-2025
20250404100050746,1,green,04-04-2025
20250404100050745,2,red,04-04-2025
20250404100050744,7,green,04-04-2025
20250404100050743,4,red,04-04-2025
20250404100050742,0,red / violet,04-04-2025
20250404100050741,4,red,04-04-2025
20250404100050740,0,red / violet,04-04-2025
20250404100050739,4,red,04-04-2025
20250404100050738,2,red,04-04-2025
20250404100050737,1,green,04-04-2025
20250404100050736,0,red / violet,04-04-2025
20250404100050735,7,green,04-04-2025
20250404100050734,8,red,04-04-2025
20250404100050733,5,green / violet,04-04-2025
20250404100050732,6,red,04-04-2025
20250404100050731,3,green,04-04-2025
20250404100050730,6,red,04-04-2025
20250404100050729,6,red,04-04-2025
20250404100050728,1,green,04-04-2025
20250404100050727,6,red,04-04-2025
20250404100050726,0,red / violet,04-04-2025
20250404100050725,6,red,04-04-2025
20250404100050724,1,green,04-04-2025
20250404100050723,7,green,04-04-2025
20250404100050722,9,green,04-04-2025
20250404100050721,5,green / violet,04-04-2025
20250404100050720,5,green / violet,04-04-2025
20250404100050719,1,green,04-04-2025
20250404100050718,0,red / violet,04-04-2025
20250404100050717,9,green,04-04-2025
20250404100050716,2,red,04-04-2025
20250404100050715,4,red,04-04-2025
20250404100050714,7,green,04-04-2025
20250404100050713,1,green,04-04-2025
20250404100050712,9,green,04-04-2025
20250404100050711,4,red,04-04-2025
20250404100050710,6,red,04-04-2025
20250404100050709,5,green / violet,04-04-2025
20250404100050708,0,red / violet,04-04-2025
20250404100050707,4,red,04-04-2025
20250404100050706,6,red,04-04-2025
20250404100050705,5,green / violet,04-04-2025
20250404100050704,1,green,04-04-2025
20250404100050703,9,green,04-04-2025
20250404100050702,5,green / violet,04-04-2025
20250404100050701,9,green,04-04-2025
20250404100050700,7,green,04-04-2025
20250404100050699,9,green,04-04-2025
20250404100050698,5,green / violet,04-04-2025
20250404100050697,4,red,04-04-2025
20250404100050696,2,red,04-04-2025
20250404100050695,2,red,04-04-2025
20250404100050694,0,red / violet,04-04-2025
20250404100050693,6,red,04-04-2025
20250404100050692,6,red,04-04-2025
20250404100050691,3,green,04-04-2025
20250404100050690,9,green,04-04-2025
20250404100050689,7,green,04-04-2025
20250404100050688,6,red,04-04-2025
20250404100050687,9,green,04-04-2025
20250404100050686,4,red,04-04-2025
20250404100050685,1,green,04-04-2025
20250404100050684,5,green / violet,04-04-2025
20250404100050683,0,red / violet,04-04-2025
20250404100050682,6,red,04-04-2025
20250404100050681,1,green,04-04-2025
20250404100050680,4,red,04-04-2025
20250404100050679,6,red,04-04-2025
20250404100050678,8,red,04-04-2025
20250404100050677,4,red,04-04-2025
20250404100050676,0,red / violet,04-04-2025
20250404100050675,4,red,04-04-2025
20250404100050674,1,green,04-04-2025
20250404100050673,8,red,04-04-2025
20250404100050672,8,red,04-04-2025
20250404100050671,7,green,04-04-2025
20250404100050670,2,red,04-04-2025
20250404100050669,9,green,04-04-2025
20250404100050668,2,red,04-04-2025
20250404100050667,9,green,04-04-2025
20250404100050666,2,red,04-04-2025
20250404100050665,4,red,04-04-2025
20250404100050664,2,red,04-04-2025
20250404100050663,2,red,04-04-2025
20250404100050662,9,green,04-04-2025
20250404100050661,1,green,04-04-2025
20250404100050660,3,green,04-04-2025
20250404100050659,8,red,04-04-2025
20250404100050658,9,green,04-04-2025
20250404100050657,4,red,04-04-2025
20250404100050656,5,green / violet,04-04-2025
20250404100050655,8,red,04-04-2025
20250404100050654,8,red,04-04-2025
20250404100050653,7,green,04-04-2025
20250404100050652,8,red,04-04-2025
20250404100050651,0,red / violet,04-04-2025
20250404100050650,0,red / violet,04-04-2025
20250404100050649,0,red / violet,04-04-2025
20250404100050648,0,red / violet,04-04-2025
20250404100050647,7,green,04-04-2025
20250404100050646,7,green,04-04-2025
20250404100050645,0,red / violet,04-04-2025
20250404100050644,4,red,04-04-2025
20250404100050643,1,green,04-04-2025
20250404100050642,8,red,04-04-2025
20250404100050641,7,green,04-04-2025
20250404100050640,4,red,04-04-2025
20250404100050639,0,red / violet,04-04-2025
20250404100050638,5,green / violet,04-04-2025
20250404100050637,5,green / violet,04-04-2025
20250404100050636,3,green,04-04-2025
20250404100050635,2,red,04-04-2025
20250404100050634,3,green,04-04-2025
20250404100050633,8,red,04-04-2025
20250404100050632,1,green,04-04-2025
20250404100050631,4,red,04-04-2025
20250404100050630,8,red,04-04-2025
20250404100050629,8,red,04-04-2025
20250404100050628,7,green,04-04-2025
20250404100050627,2,red,04-04-2025
20250404100050626,7,green,04-04-2025
20250404100050625,7,green,04-04-2025
20250404100050624,9,green,04-04-2025
20250404100050623,0,red / violet,04-04-2025
20250404100050622,2,red,04-04-2025
20250404100050621,6,red,04-04-2025
20250404100050620,6,red,04-04-2025
20250404100050619,7,green,04-04-2025
20250404100050618,9,green,04-04-2025
20250404100050617,4,red,04-04-2025
20250404100050616,1,green,04-04-2025
20250404100050615,8,red,04-04-2025
20250404100050614,8,red,04-04-2025
20250404100050613,1,green,04-04-2025
20250404100050612,9,green,04-04-2025
20250404100050611,6,red,04-04-2025
20250404100050610,2,red,04-04-2025
20250404100050609,5,green / violet,04-04-2025
20250404100050608,3,green,04-04-2025
20250404100050607,7,green,04-04-2025
20250404100050606,6,red,04-04-2025
20250404100050605,0,red / violet,04-04-2025
20250404100050604,1,green,04-04-2025
20250404100050603,3,green,04-04-2025
20250404100050602,6,red,04-04-2025
20250404100050601,9,green,04-04-2025
20250404100050600,9,green,04-04-2025
20250404100050599,2,red,04-04-2025
20250404100050598,5,green / violet,04-04-2025
20250404100050597,3,green,04-04-2025
20250404100050596,8,red,04-04-2025
20250404100050595,2,red,04-04-2025
20250404100050594,7,green,04-04-2025
20250404100050593,2,red,04-04-2025
20250404100050592,6,red,04-04-2025
20250404100050591,7,green,04-04-2025
20250404100050590,2,red,04-04-2025
20250404100050589,6,red,04-04-2025
20250404100050588,0,red / violet,04-04-2025
20250404100050587,7,green,04-04-2025
20250404100050586,9,green,04-04-2025
20250404100050585,2,red,04-04-2025
20250404100050584,9,green,04-04-2025
20250404100050583,5,green / violet,04-04-2025
20250404100050582,4,red,04-04-2025
20250404100050581,3,green,04-04-2025
20250404100050580,5,green / violet,04-04-2025
20250404100050579,6,red,04-04-2025
20250404100050578,6,red,04-04-2025
20250404100050577,9,green,04-04-2025
20250404100050576,1,green,04-04-2025
20250404100050575,0,red / violet,04-04-2025
20250404100050574,1,green,04-04-2025
20250404100050573,0,red / violet,04-04-2025
20250404100050572,6,red,04-04-2025
20250404100050571,5,green / violet,04-04-2025
20250404100050570,4,red,04-04-2025
20250404100050569,5,green / violet,04-04-2025
20250404100050568,9,green,04-04-2025
20250404100050567,8,red,04-04-2025
20250404100050566,7,green,04-04-2025
20250404100050565,8,red,04-04-2025
20250404100050564,7,green,04-04-2025
20250404100050563,2,red,04-04-2025
20250404100050562,5,green / violet,04-04-2025
20250404100050561,4,red,04-04-2025
20250404100050560,3,green,04-04-2025
20250404100050559,2,red,04-04-2025
20250404100050558,9,green,04-04-2025
20250404100050557,7,green,04-04-2025
20250404100050556,8,red,04-04-2025
20250404100050555,3,green,04-04-2025
20250404100050554,4,red,04-04-2025
20250404100050553,7,green,04-04-2025
20250404100050552,3,green,04-04-2025
20250404100050551,2,red,04-04-2025
20250404100050550,3,green,04-04-2025
20250404100050549,7,green,04-04-2025
20250404100050548,8,red,04-04-2025
20250404100050547,6,red,04-04-2025
20250404100050546,1,green,04-04-2025
20250404100050545,0,red / violet,04-04-2025
20250404100050544,1,green,04-04-2025
20250404100050543,6,red,04-04-2025
20250404100050542,3,green,04-04-2025
20250404100050541,0,red / violet,04-04-2025
20250404100050540,5,green / violet,04-04-2025
20250404100050539,0,red / violet,04-04-2025
20250404100050538,8,red,04-04-2025
20250404100050537,2,red,04-04-2025
20250404100050536,7,green,04-04-2025
20250404100050535,6,red,04-04-2025
20250404100050534,6,red,04-04-2025
20250404100050533,8,red,04-04-2025
20250404100050532,3,green,04-04-2025
20250404100050531,9,green,04-04-2025
20250404100050530,7,green,04-04-2025
20250404100050529,4,red,04-04-2025
20250404100050528,7,green,04-04-2025
20250404100050527,0,red / violet,04-04-2025
20250404100050526,7,green,04-04-2025
20250404100050525,8,red,04-04-2025
20250404100050524,1,green,04-04-2025
20250404100050523,3,green,04-04-2025
20250404100050522,2,red,04-04-2025
20250404100050521,8,red,04-04-2025
20250404100050520,6,red,04-04-2025
20250404100050519,9,green,04-04-2025
20250404100050518,2,red,04-04-2025
20250404100050517,4,red,04-04-2025
20250404100050516,2,red,04-04-2025
20250404100050515,9,green,04-04-2025
20250404100050514,9,green,04-04-2025
20250404100050513,5,green / violet,04-04-2025
20250404100050512,2,red,04-04-2025
20250404100050511,6,red,04-04-2025
20250404100050510,8,red,04-04-2025
20250404100050509,9,green,04-04-2025
20250404100050508,6,red,04-04-2025
20250404100050507,1,green,04-04-2025
20250404100050506,2,red,04-04-2025
20250404100050505,4,red,04-04-2025
20250404100050504,3,green,04-04-2025
20250404100050503,6,red,04-04-2025
20250404100050502,8,red,04-04-2025
20250404100050501,3,green,04-04-2025
20250404100050500,5,green / violet,04-04-2025
20250404100050499,1,green,04-04-2025
20250404100050498,0,red / violet,04-04-2025
20250404100050497,7,green,04-04-2025
20250404100050496,1,green,04-04-2025
20250404100050495,8,red,04-04-2025
20250404100050494,0,red / violet,04-04-2025
20250404100050493,4,red,04-04-2025
20250404100050492,8,red,04-04-2025
20250404100050491,2,red,04-04-2025
20250404100050490,4,red,04-04-2025
20250404100050489,8,red,04-04-2025
20250404100050488,3,green,04-04-2025
20250404100050487,6,red,04-04-2025
20250404100050486,3,green,04-04-2025
20250404100050485,3,green,04-04-2025
20250404100050484,3,green,04-04-2025
20250404100050483,7,green,04-04-2025
20250404100050482,1,green,04-04-2025
20250404100050481,5,green / violet,04-04-2025
20250404100050480,8,red,04-04-2025
20250404100050479,3,green,04-04-2025
20250404100050478,5,green / violet,04-04-2025
20250404100050477,8,red,04-04-2025
20250404100050476,8,red,04-04-2025
20250404100050475,9,green,04-04-2025
20250404100050474,0,red / violet,04-04-2025
20250404100050473,2,red,04-04-2025
20250404100050472,6,red,04-04-2025
20250404100050471,7,green,04-04-2025
20250404100050470,0,red / violet,04-04-2025
20250404100050469,8,red,04-04-2025
20250404100050468,3,green,04-04-2025
20250404100050467,6,red,04-04-2025
20250404100050466,4,red,04-04-2025
20250404100050465,6,red,04-04-2025
20250404100050464,6,red,04-04-2025
20250404100050463,7,green,04-04-2025
20250404100050462,5,green / violet,04-04-2025
20250404100050461,8,red,04-04-2025
20250404100050460,2,red,04-04-2025
20250404100050459,7,green,04-04-2025
20250404100050458,0,red / violet,04-04-2025
20250404100050457,5,green / violet,04-04-2025
20250404100050456,8,red,04-04-2025
20250404100050455,6,red,04-04-2025
20250404100050454,7,green,04-04-2025
20250404100050453,4,red,04-04-2025
20250404100050452,7,green,04-04-2025
20250404100050451,2,red,04-04-2025
20250404100050450,5,green / violet,04-04-2025
20250404100050449,4,red,04-04-2025
20250404100050448,5,green / violet,04-04-2025
20250404100050447,3,green,04-04-2025
20250404100050446,3,green,04-04-2025
20250404100050445,2,red,04-04-2025
20250404100050444,8,red,04-04-2025
20250404100050443,8,red,04-04-2025
20250404100050442,1,green,04-04-2025
20250404100050441,3,green,04-04-2025
20250404100050440,7,green,04-04-2025
20250404100050439,7,green,04-04-2025
20250404100050438,7,green,04-04-2025
20250404100050437,7,green,04-04-2025
20250404100050436,0,red / violet,04-04-2025
20250404100050435,5,green / violet,04-04-2025
20250404100050434,9,green,04-04-2025
20250404100050433,5,green / violet,04-04-2025
20250404100050432,8,red,04-04-2025
20250404100050431,7,green,04-04-2025
20250404100050430,2,red,04-04-2025
20250404100050429,1,green,04-04-2025
20250404100050428,2,red,04-04-2025
20250404100050427,8,red,04-04-2025
20250404100050426,9,green,04-04-2025
20250404100050425,4,red,04-04-2025
20250404100050424,8,red,04-04-2025
20250404100050423,7,green,04-04-2025
20250404100050422,2,red,04-04-2025
20250404100050421,9,green,04-04-2025
20250404100050420,4,red,04-04-2025
